Gmt time,Open,High,Low,Close,Volume
02.01.2019 21:00:00.000,1.13459,1.13480,1.13404,1.13456,7184.5601
02.01.2019 22:00:00.000,1.13456,1.13614,1.13169,1.13490,8235.5098
02.01.2019 23:00:00.000,1.13491,1.13526,1.13098,1.13129,12847.3701
03.01.2019 00:00:00.000,1.13129,1.13470,1.13104,1.13400,13319.8604
03.01.2019 01:00:00.000,1.13400,1.13529,1.13400,1.13486,18181.5801
03.01.2019 02:00:00.000,1.13488,1.13619,1.13464,1.13585,15232.1396
03.01.2019 03:00:00.000,1.13586,1.13719,1.13572,1.13652,13099.8701
03.01.2019 04:00:00.000,1.13651,1.13683,1.13609,1.13675,7342.6401
03.01.2019 05:00:00.000,1.13675,1.13702,1.13573,1.13613,13754.3301
03.01.2019 06:00:00.000,1.13613,1.13768,1.13553,1.13727,15175.1104
03.01.2019 07:00:00.000,1.13726,1.13772,1.13619,1.13699,24891
03.01.2019 08:00:00.000,1.13700,1.13841,1.13543,1.13804,29140.0391
03.01.2019 09:00:00.000,1.13803,1.13841,1.13732,1.13760,23322.5508
03.01.2019 10:00:00.000,1.13761,1.13796,1.13637,1.13684,22705.3301
03.01.2019 11:00:00.000,1.13685,1.13719,1.13406,1.13417,23405.0605
03.01.2019 12:00:00.000,1.13416,1.13556,1.13398,1.13436,19769.6504
03.01.2019 13:00:00.000,1.13436,1.13672,1.13378,1.13658,25567.4199
03.01.2019 14:00:00.000,1.13656,1.13726,1.13615,1.13649,28613.1699
03.01.2019 15:00:00.000,1.13653,1.14094,1.13653,1.13931,37628.8398
03.01.2019 16:00:00.000,1.13930,1.14113,1.13873,1.13986,36682.1406
03.01.2019 17:00:00.000,1.13986,1.14060,1.13934,1.13991,26235.9004
03.01.2019 18:00:00.000,1.13990,1.14071,1.13968,1.14010,19802.6602
03.01.2019 19:00:00.000,1.14010,1.14041,1.13831,1.13917,19007.1602
03.01.2019 20:00:00.000,1.13917,1.14017,1.13900,1.13986,23522.0801
03.01.2019 21:00:00.000,1.13987,1.13999,1.13938,1.13944,6209.6099
03.01.2019 22:00:00.000,1.13946,1.14056,1.13884,1.13943,3986.8301
03.01.2019 23:00:00.000,1.13943,1.13969,1.13901,1.13906,10463.1699
04.01.2019 00:00:00.000,1.13906,1.14059,1.13898,1.14056,15042.3096
04.01.2019 01:00:00.000,1.14057,1.14120,1.14031,1.14043,12882.2197
04.01.2019 02:00:00.000,1.14044,1.14080,1.13978,1.13979,9830.8398
04.01.2019 03:00:00.000,1.13978,1.13990,1.13884,1.13982,13152.6904
04.01.2019 04:00:00.000,1.13983,1.13989,1.13902,1.13945,7947.96
04.01.2019 05:00:00.000,1.13944,1.13986,1.13898,1.13904,8434.4404
04.01.2019 06:00:00.000,1.13903,1.13943,1.13834,1.13935,9780.79
04.01.2019 07:00:00.000,1.13936,1.14100,1.13923,1.14081,19506.4902
04.01.2019 08:00:00.000,1.14080,1.14170,1.14024,1.14081,20346.6895
04.01.2019 09:00:00.000,1.14084,1.14192,1.14027,1.14040,21647.3809
04.01.2019 10:00:00.000,1.14035,1.14088,1.13950,1.14042,19394.0605
04.01.2019 11:00:00.000,1.14042,1.14159,1.14030,1.14117,16687.1992
04.01.2019 12:00:00.000,1.14117,1.14142,1.14047,1.14058,20897.5996
04.01.2019 13:00:00.000,1.14061,1.14080,1.13640,1.13718,30691.5
04.01.2019 14:00:00.000,1.13718,1.13732,1.13463,1.13540,38978.25
04.01.2019 15:00:00.000,1.13538,1.14109,1.13459,1.14108,39173.6289
04.01.2019 16:00:00.000,1.14108,1.14180,1.13998,1.14091,25365.4395
04.01.2019 17:00:00.000,1.14091,1.14120,1.13936,1.14057,19772.3496
04.01.2019 18:00:00.000,1.14057,1.14109,1.14028,1.14042,14574.4697
04.01.2019 19:00:00.000,1.14041,1.14041,1.13942,1.14002,20727.2598
04.01.2019 20:00:00.000,1.14004,1.14046,1.13961,1.14030,14178.5801
04.01.2019 21:00:00.000,1.14030,1.14037,1.13952,1.13975,6125.54
04.01.2019 22:00:00.000,1.13975,1.13975,1.13975,1.13975,0
04.01.2019 23:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 00:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 01:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 02:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 03:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 04:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 05:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 06:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 07:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 08:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 09:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 10:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 11:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 12:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 13:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 14:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 15:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 16:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 17:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 18:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 19:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 20:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 21:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 22:00:00.000,1.13975,1.13975,1.13975,1.13975,0
05.01.2019 23:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 00:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 01:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 02:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 03:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 04:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 05:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 06:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 07:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 08:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 09:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 10:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 11:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 12:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 13:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 14:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 15:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 16:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 17:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 18:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 19:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 20:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 21:00:00.000,1.13975,1.13975,1.13975,1.13975,0
06.01.2019 22:00:00.000,1.13997,1.14072,1.13981,1.14056,1627.8
06.01.2019 23:00:00.000,1.14059,1.14136,1.14056,1.14105,9960.8203
07.01.2019 00:00:00.000,1.14106,1.14139,1.14049,1.14097,10324.71
07.01.2019 01:00:00.000,1.14096,1.14232,1.14083,1.14214,10909.4697
07.01.2019 02:00:00.000,1.14215,1.14226,1.14175,1.14205,8472.6396
07.01.2019 03:00:00.000,1.14205,1.14258,1.14166,1.14228,8852.8301
07.01.2019 04:00:00.000,1.14228,1.14302,1.14206,1.14206,9892.5801
07.01.2019 05:00:00.000,1.14207,1.14251,1.14202,1.14237,8308.4297
07.01.2019 06:00:00.000,1.14237,1.14276,1.14145,1.14169,10818.7803
07.01.2019 07:00:00.000,1.14169,1.14392,1.14102,1.14365,20986.7207
07.01.2019 08:00:00.000,1.14367,1.14404,1.14283,1.14316,20149.8691
07.01.2019 09:00:00.000,1.14314,1.14480,1.14295,1.14416,16971.3496
07.01.2019 10:00:00.000,1.14417,1.14455,1.14353,1.14389,16325.5596
07.01.2019 11:00:00.000,1.14389,1.14443,1.14335,1.14409,15546.0303
07.01.2019 12:00:00.000,1.14408,1.14476,1.14369,1.14396,19555.4805
07.01.2019 13:00:00.000,1.14396,1.14593,1.14396,1.14578,25308.5293
07.01.2019 14:00:00.000,1.14578,1.14729,1.14562,1.14680,27443.1309
07.01.2019 15:00:00.000,1.14684,1.14711,1.14540,1.14638,34323.75
07.01.2019 16:00:00.000,1.14636,1.14701,1.14588,1.14676,27273.3496
07.01.2019 17:00:00.000,1.14675,1.14714,1.14643,1.14693,17657.0605
07.01.2019 18:00:00.000,1.14681,1.14827,1.14679,1.14744,16441.3398
07.01.2019 19:00:00.000,1.14745,1.14828,1.14733,1.14797,15257.9102
07.01.2019 20:00:00.000,1.14799,1.14803,1.14696,1.14770,12659.0996
07.01.2019 21:00:00.000,1.14771,1.14775,1.14726,1.14749,4420.0801
07.01.2019 22:00:00.000,1.14747,1.14787,1.14718,1.14768,3190.3101
07.01.2019 23:00:00.000,1.14768,1.14811,1.14768,1.14792,6516.8301
08.01.2019 00:00:00.000,1.14792,1.14849,1.14672,1.14682,11194.7197
08.01.2019 01:00:00.000,1.14680,1.14697,1.14473,1.14484,12426.3203
08.01.2019 02:00:00.000,1.14485,1.14537,1.14420,1.14507,11891.2002
08.01.2019 03:00:00.000,1.14507,1.14519,1.14353,1.14389,11278.4297
08.01.2019 04:00:00.000,1.14388,1.14404,1.14325,1.14391,9779.5098
08.01.2019 05:00:00.000,1.14391,1.14445,1.14387,1.14440,8963.3398
08.01.2019 06:00:00.000,1.14440,1.14558,1.14413,1.14460,10964.21
08.01.2019 07:00:00.000,1.14460,1.14531,1.14337,1.14441,21868.5996
08.01.2019 08:00:00.000,1.14441,1.14510,1.14337,1.14492,19223.1406
08.01.2019 09:00:00.000,1.14492,1.14613,1.14476,1.14522,18953.4492
08.01.2019 10:00:00.000,1.14522,1.14522,1.14343,1.14460,20594.9395
08.01.2019 11:00:00.000,1.14459,1.14695,1.14422,1.14658,17928.3105
08.01.2019 12:00:00.000,1.14659,1.14681,1.14433,1.14500,24050.0801
08.01.2019 13:00:00.000,1.14499,1.14502,1.14224,1.14277,32755.4199
08.01.2019 14:00:00.000,1.14278,1.14442,1.14246,1.14389,27592.1309
08.01.2019 15:00:00.000,1.14388,1.14439,1.14258,1.14420,24076.1309
08.01.2019 16:00:00.000,1.14416,1.14490,1.14365,1.14434,20732.0898
08.01.2019 17:00:00.000,1.14434,1.14556,1.14398,1.14545,15979.9697
08.01.2019 18:00:00.000,1.14545,1.14590,1.14406,1.14413,13416.5801
08.01.2019 19:00:00.000,1.14413,1.14448,1.14392,1.14425,11164.8398
08.01.2019 20:00:00.000,1.14421,1.14426,1.14361,1.14405,11071.0498
08.01.2019 21:00:00.000,1.14405,1.14422,1.14379,1.14422,4164.5601
08.01.2019 22:00:00.000,1.14423,1.14438,1.14380,1.14419,2950.3
08.01.2019 23:00:00.000,1.14419,1.14585,1.14417,1.14579,6154.2998
09.01.2019 00:00:00.000,1.14580,1.14624,1.14541,1.14563,9298.3301
09.01.2019 01:00:00.000,1.14563,1.14664,1.14557,1.14578,11549.9502
09.01.2019 02:00:00.000,1.14577,1.14607,1.14488,1.14519,9689.0596
09.01.2019 03:00:00.000,1.14518,1.14599,1.14518,1.14546,7133.6602
09.01.2019 04:00:00.000,1.14546,1.14601,1.14523,1.14601,5690.3198
09.01.2019 05:00:00.000,1.14601,1.14643,1.14573,1.14608,6855.02
09.01.2019 06:00:00.000,1.14609,1.14652,1.14559,1.14589,6837.8101
09.01.2019 07:00:00.000,1.14590,1.14787,1.14544,1.14659,18825.8301
09.01.2019 08:00:00.000,1.14658,1.14761,1.14610,1.14633,23337.2598
09.01.2019 09:00:00.000,1.14632,1.14717,1.14561,1.14609,20682.2402
09.01.2019 10:00:00.000,1.14609,1.14633,1.14456,1.14525,23066.2109
09.01.2019 11:00:00.000,1.14525,1.14565,1.14391,1.14565,19008.75
09.01.2019 12:00:00.000,1.14565,1.14590,1.14463,1.14505,18164.0098
09.01.2019 13:00:00.000,1.14506,1.14646,1.14481,1.14625,26134.4805
09.01.2019 14:00:00.000,1.14624,1.15256,1.14619,1.15249,37012.8086
09.01.2019 15:00:00.000,1.15244,1.15408,1.15089,1.15105,41685.1484
09.01.2019 16:00:00.000,1.15105,1.15379,1.15095,1.15243,34511.8984
09.01.2019 17:00:00.000,1.15243,1.15350,1.15215,1.15330,22505.4609
09.01.2019 18:00:00.000,1.15330,1.15408,1.15289,1.15368,22446.8105
09.01.2019 19:00:00.000,1.15366,1.15582,1.15296,1.15433,32997.6719
09.01.2019 20:00:00.000,1.15433,1.15547,1.15429,1.15545,20747.6895
09.01.2019 21:00:00.000,1.15546,1.15551,1.15422,1.15430,7300.6602
09.01.2019 22:00:00.000,1.15430,1.15505,1.15409,1.15500,4334.73
09.01.2019 23:00:00.000,1.15500,1.15552,1.15483,1.15546,7116.25
10.01.2019 00:00:00.000,1.15545,1.15591,1.15506,1.15557,11055.9697
10.01.2019 01:00:00.000,1.15557,1.15610,1.15437,1.15542,17594.7109
10.01.2019 02:00:00.000,1.15543,1.15568,1.15490,1.15549,10616.7305
10.01.2019 03:00:00.000,1.15548,1.15701,1.15548,1.15695,11969.3604
10.01.2019 04:00:00.000,1.15694,1.15694,1.15584,1.15587,8444.6396
10.01.2019 05:00:00.000,1.15586,1.15630,1.15538,1.15607,8930.7002
10.01.2019 06:00:00.000,1.15607,1.15614,1.15512,1.15523,10380.0996
10.01.2019 07:00:00.000,1.15522,1.15563,1.15347,1.15411,24248.4609
10.01.2019 08:00:00.000,1.15412,1.15580,1.15287,1.15291,23676.6797
10.01.2019 09:00:00.000,1.15291,1.15335,1.15198,1.15245,22021.1895
10.01.2019 10:00:00.000,1.15245,1.15327,1.15179,1.15279,21653.9297
10.01.2019 11:00:00.000,1.15279,1.15394,1.15261,1.15296,21644.0703
10.01.2019 12:00:00.000,1.15294,1.15394,1.15240,1.15341,21955.4297
10.01.2019 13:00:00.000,1.15340,1.15454,1.15195,1.15205,27061.9395
10.01.2019 14:00:00.000,1.15206,1.15311,1.15166,1.15259,27307.1797
10.01.2019 15:00:00.000,1.15261,1.15277,1.15151,1.15226,32398.2793
10.01.2019 16:00:00.000,1.15228,1.15236,1.15105,1.15167,28403.9102
10.01.2019 17:00:00.000,1.15169,1.15186,1.14976,1.15061,24445.9395
10.01.2019 18:00:00.000,1.15062,1.15136,1.14847,1.14982,27560.4609
10.01.2019 19:00:00.000,1.14983,1.15060,1.14953,1.15001,21105.4902
10.01.2019 20:00:00.000,1.15001,1.15004,1.14955,1.14981,11456
10.01.2019 21:00:00.000,1.14981,1.15014,1.14979,1.15008,5983.75
10.01.2019 22:00:00.000,1.15009,1.15018,1.14974,1.14992,3191.8601
10.01.2019 23:00:00.000,1.14990,1.15086,1.14987,1.15086,6963.6899
11.01.2019 00:00:00.000,1.15085,1.15173,1.15063,1.15118,10560.5703
11.01.2019 01:00:00.000,1.15118,1.15230,1.15074,1.15182,10538.5
11.01.2019 02:00:00.000,1.15181,1.15252,1.15137,1.15223,9572.5
11.01.2019 03:00:00.000,1.15223,1.15280,1.15189,1.15253,7187.9502
11.01.2019 04:00:00.000,1.15253,1.15303,1.15227,1.15291,7567.6401
11.01.2019 05:00:00.000,1.15292,1.15313,1.15220,1.15256,7750.3799
11.01.2019 06:00:00.000,1.15257,1.15295,1.15175,1.15229,9341.3398
11.01.2019 07:00:00.000,1.15229,1.15324,1.15219,1.15265,16511.8105
11.01.2019 08:00:00.000,1.15262,1.15303,1.15177,1.15296,20888.0293
11.01.2019 09:00:00.000,1.15296,1.15299,1.15167,1.15199,19770.5
11.01.2019 10:00:00.000,1.15199,1.15405,1.15159,1.15349,22613.6992
11.01.2019 11:00:00.000,1.15349,1.15349,1.15192,1.15321,23576.7305
11.01.2019 12:00:00.000,1.15321,1.15367,1.15223,1.15283,17649.8496
11.01.2019 13:00:00.000,1.15282,1.15359,1.15202,1.15268,26090.2402
11.01.2019 14:00:00.000,1.15267,1.15272,1.14582,1.14702,38228.0586
11.01.2019 15:00:00.000,1.14699,1.14813,1.14622,1.14777,25905.2695
11.01.2019 16:00:00.000,1.14777,1.14797,1.14648,1.14784,22279.9199
11.01.2019 17:00:00.000,1.14785,1.14861,1.14780,1.14827,20021.6406
11.01.2019 18:00:00.000,1.14827,1.14840,1.14697,1.14712,14207.7803
11.01.2019 19:00:00.000,1.14712,1.14731,1.14635,1.14653,11710.5195
11.01.2019 20:00:00.000,1.14653,1.14659,1.14582,1.14628,14011.1504
11.01.2019 21:00:00.000,1.14629,1.14730,1.14607,1.14729,5383.5898
11.01.2019 22:00:00.000,1.14729,1.14729,1.14729,1.14729,0
11.01.2019 23:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 00:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 01:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 02:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 03:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 04:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 05:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 06:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 07:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 08:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 09:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 10:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 11:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 12:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 13:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 14:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 15:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 16:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 17:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 18:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 19:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 20:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 21:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 22:00:00.000,1.14729,1.14729,1.14729,1.14729,0
12.01.2019 23:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 00:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 01:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 02:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 03:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 04:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 05:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 06:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 07:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 08:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 09:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 10:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 11:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 12:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 13:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 14:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 15:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 16:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 17:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 18:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 19:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 20:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 21:00:00.000,1.14729,1.14729,1.14729,1.14729,0
13.01.2019 22:00:00.000,1.14609,1.14669,1.14594,1.14654,1992.45
13.01.2019 23:00:00.000,1.14655,1.14688,1.14599,1.14601,5831.7402
14.01.2019 00:00:00.000,1.14601,1.14666,1.14600,1.14630,5417.3101
14.01.2019 01:00:00.000,1.14630,1.14776,1.14629,1.14761,8413.0498
14.01.2019 02:00:00.000,1.14761,1.14779,1.14668,1.14670,7013.2402
14.01.2019 03:00:00.000,1.14670,1.14724,1.14663,1.14688,8199.1699
14.01.2019 04:00:00.000,1.14688,1.14764,1.14688,1.14761,6052.1602
14.01.2019 05:00:00.000,1.14762,1.14816,1.14751,1.14787,7732.5601
14.01.2019 06:00:00.000,1.14787,1.14806,1.14690,1.14748,8442.4199
14.01.2019 07:00:00.000,1.14747,1.14813,1.14546,1.14798,24265.8105
14.01.2019 08:00:00.000,1.14796,1.14821,1.14653,1.14752,21345.5195
14.01.2019 09:00:00.000,1.14754,1.14801,1.14610,1.14627,21266.7793
14.01.2019 10:00:00.000,1.14628,1.14661,1.14509,1.14620,25997.2305
14.01.2019 11:00:00.000,1.14621,1.14738,1.14529,1.14707,23351.1895
14.01.2019 12:00:00.000,1.14707,1.14718,1.14556,1.14683,24856.6699
14.01.2019 13:00:00.000,1.14681,1.14704,1.14565,1.14597,22874.4707
14.01.2019 14:00:00.000,1.14597,1.14683,1.14537,1.14658,22141.1602
14.01.2019 15:00:00.000,1.14657,1.14807,1.14628,1.14675,21265.2207
14.01.2019 16:00:00.000,1.14675,1.14798,1.14634,1.14793,20829.8691
14.01.2019 17:00:00.000,1.14793,1.14800,1.14738,1.14770,14322.3701
14.01.2019 18:00:00.000,1.14770,1.14772,1.14679,1.14699,10378.1797
14.01.2019 19:00:00.000,1.14699,1.14711,1.14647,1.14658,13955.8496
14.01.2019 20:00:00.000,1.14657,1.14704,1.14637,1.14691,10789.4297
14.01.2019 21:00:00.000,1.14693,1.14706,1.14677,1.14693,6285.8999
14.01.2019 22:00:00.000,1.14694,1.14719,1.14663,1.14682,4171.4302
14.01.2019 23:00:00.000,1.14684,1.14732,1.14684,1.14730,5574.9702
15.01.2019 00:00:00.000,1.14730,1.14778,1.14718,1.14770,5621.1899
15.01.2019 01:00:00.000,1.14769,1.14899,1.14726,1.14851,11156.2402
15.01.2019 02:00:00.000,1.14851,1.14897,1.14815,1.14837,8072.9399
15.01.2019 03:00:00.000,1.14837,1.14865,1.14818,1.14856,7920.1499
15.01.2019 04:00:00.000,1.14856,1.14856,1.14789,1.14803,6494.3198
15.01.2019 05:00:00.000,1.14804,1.14835,1.14763,1.14835,8721.1797
15.01.2019 06:00:00.000,1.14836,1.14836,1.14722,1.14762,8072.3901
15.01.2019 07:00:00.000,1.14763,1.14831,1.14697,1.14708,16375.8896
15.01.2019 08:00:00.000,1.14706,1.14744,1.14535,1.14612,24386.7695
15.01.2019 09:00:00.000,1.14612,1.14636,1.14235,1.14340,29146.3691
15.01.2019 10:00:00.000,1.14339,1.14395,1.14244,1.14295,23296.6992
15.01.2019 11:00:00.000,1.14296,1.14361,1.14246,1.14319,20864.8691
15.01.2019 12:00:00.000,1.14319,1.14349,1.14126,1.14301,26866.2793
15.01.2019 13:00:00.000,1.14302,1.14441,1.14178,1.14388,24142.0293
15.01.2019 14:00:00.000,1.14389,1.14551,1.14353,1.14544,26528
15.01.2019 15:00:00.000,1.14544,1.14550,1.14292,1.14392,26615.6094
